case_id,output_type,track_index,track_name,status,signed_min,signed_max,abs_max,signed_mean,peak_position
CASE_T1_002,DNASE,4,CL:2000010 DNase-seq,paired,-0.5,1.0,1.0,3.5799455185074926e-06,1022043
CASE_T1_002,DNASE,5,CL:2000016 DNase-seq,paired,-0.5,1.0,1.0,4.4454292993378886e-06,1022126
CASE_T1_002,DNASE,6,CL:2000041 DNase-seq,paired,-0.75,0.625,0.75,6.0495045277633675e-06,273550
CASE_T1_002,DNASE,7,CL:2000044 DNase-seq,paired,-0.75,0.5,0.75,5.564627937117671e-06,1021354
CASE_T1_002,CHIP_TF,0,CL:0000115 TF ChIP-seq CTCF,paired,-16.0,32.0,32.0,-0.000911712646484375,4619
CASE_T1_002,CHIP_TF,1,CL:0002618 TF ChIP-seq CTCF,paired,-96.0,16.0,96.0,-0.021961212158203125,4619
CASE_T1_002,CHIP_TF,2,CL:0002618 TF ChIP-seq FOS,paired,-48.0,6.0,48.0,-0.004985809326171875,5438
CASE_T1_002,CHIP_TF,3,CL:0002618 TF ChIP-seq GATA2,paired,-8.0,8.0,8.0,0.00717926025390625,893
CASE_T1_002,CHIP_TF,4,CL:0002618 TF ChIP-seq JUN,paired,-8.0,16.0,16.0,0.00675201416015625,5437
CASE_T1_002,CHIP_TF,5,CL:0002618 TF ChIP-seq MAX,paired,-8.0,8.0,8.0,0.001247406005859375,4382
CASE_T1_002,CHIP_TF,6,CL:0002618 TF ChIP-seq MYC,paired,-8.0,48.0,48.0,0.011118121445178986,5535
CASE_T1_002,CHIP_TF,7,CL:0002618 TF ChIP-seq POLR2A,paired,-4.0,48.0,48.0,0.006412506103515625,7802
CASE_T1_002,CHIP_TF,8,CL:0002618 TF ChIP-seq POLR2AphosphoS5,paired,-32.0,32.0,32.0,0.00992584228515625,5038
CASE_T1_002,CHIP_TF,9,CL:2000044 TF ChIP-seq CTCF,paired,-16.0,192.0,192.0,0.03903961181640625,4425
CASE_T1_002,CAGE,0,hCAGE CL:0002138,paired,-12.0,12.0,12.0,6.810186183348055e-05,728445
CASE_T1_002,CAGE,1,hCAGE CL:0002144,paired,-24.0,8.0,24.0,6.910724247133349e-05,728471
CASE_T1_002,CAGE,2,hCAGE CL:0002188,paired,-16.0,16.0,16.0,9.762308013305798e-05,728457
CASE_T1_002,CAGE,3,hCAGE CL:0002543,paired,-4.0,10.0,10.0,8.001026967541236e-05,728468
CASE_T1_002,CAGE,4,hCAGE CL:0002544,paired,-16.0,32.0,32.0,8.698073596957734e-05,728470
CASE_T1_002,CAGE,5,hCAGE CL:0002545,paired,-32.0,8.0,32.0,6.337853060611742e-05,728471
CASE_T1_002,CAGE,6,hCAGE CL:0002588,paired,-8.0,12.0,12.0,1.131053159816875e-05,912239
CASE_T1_002,CAGE,7,hCAGE CL:0002618,paired,-16.0,8.0,16.0,3.372745264310084e-05,728471
CASE_T1_002,CAGE,8,hCAGE CL:1000413,paired,-4.0,32.0,32.0,0.00012351204074079192,728469
CASE_T1_002,CAGE,9,hCAGE CL:0002138,paired,-12.0,4.0,12.0,-9.43936001396306e-06,652741
CASE_T1_002,CAGE,10,hCAGE CL:0002144,paired,-6.0,4.0,6.0,-3.402720156309158e-06,652632
CASE_T1_002,CAGE,11,hCAGE CL:0002188,paired,-8.0,4.0,8.0,-1.3080519098429555e-05,652632
CASE_T1_002,CAGE,12,hCAGE CL:0002543,paired,-4.0,8.0,8.0,3.834732558227749e-05,652656
CASE_T1_002,CAGE,13,hCAGE CL:0002544,paired,-6.0,16.0,16.0,2.3604959549672344e-05,998748
CASE_T1_002,CAGE,14,hCAGE CL:0002545,paired,-16.0,16.0,16.0,-4.110175682114914e-05,998748
CASE_T1_002,CAGE,15,hCAGE CL:0002588,paired,-6.0,4.0,6.0,6.157373942286548e-06,1021335
CASE_T1_002,CAGE,16,hCAGE CL:0002618,paired,-8.0,8.0,8.0,-7.086639699671604e-06,652632
CASE_T1_002,CAGE,17,hCAGE CL:1000413,paired,-8.0,8.0,8.0,5.300700869348418e-07,998748
CASE_T1_002,PROCAP,0,ENCSR801ECP,paired,-2.5,4.0,4.0,9.269863879141083e-06,912233
CASE_T1_002,PROCAP,1,ENCSR801ECP,paired,-3.0,4.0,4.0,-1.7350584935349467e-05,1021871
CASE_T1_002,CHIP_HISTONE,0,CL:0002618 Histone ChIP-seq H2AFZ,paired,-12.0,12.0,12.0,0.0016536712646484375,7123
CASE_T1_002,CHIP_HISTONE,1,CL:0002618 Histone ChIP-seq H3K27ac,paired,-48.0,48.0,48.0,-0.0059070587158203125,5429
CASE_T1_002,CHIP_HISTONE,2,CL:0002618 Histone ChIP-seq H3K27me3,paired,-6.0,4.0,6.0,0.006692409515380859,6081
CASE_T1_002,CHIP_HISTONE,3,CL:0002618 Histone ChIP-seq H3K36me3,paired,-12.0,12.0,12.0,-0.010608673095703125,4403
CASE_T1_002,CHIP_HISTONE,4,CL:0002618 Histone ChIP-seq H3K4me1,paired,-16.0,12.0,16.0,0.002841949462890625,5031
CASE_T1_002,CHIP_HISTONE,5,CL:0002618 Histone ChIP-seq H3K4me2,paired,-32.0,40.0,40.0,0.011144638061523438,6781
CASE_T1_002,CHIP_HISTONE,6,CL:0002618 Histone ChIP-seq H3K4me3,paired,-96.0,24.0,96.0,-0.0071163177490234375,6794
CASE_T1_002,CHIP_HISTONE,7,CL:0002618 Histone ChIP-seq H3K79me2,paired,-32.0,16.0,32.0,0.035396575927734375,6790
CASE_T1_002,CHIP_HISTONE,8,CL:0002618 Histone ChIP-seq H3K9ac,paired,-48.0,48.0,48.0,-0.01206207275390625,5095
CASE_T1_002,CHIP_HISTONE,9,CL:2000044 Histone ChIP-seq H3K27ac,paired,-20.0,24.0,24.0,-0.0030660629272460938,6794
CASE_T1_002,CHIP_HISTONE,10,CL:2000044 Histone ChIP-seq H3K36me3,paired,-4.0,4.0,4.0,0.0042133331298828125,6680
CASE_T1_002,CHIP_HISTONE,11,CL:2000044 Histone ChIP-seq H3K4me3,paired,-320.0,160.0,320.0,-0.008214950561523438,7975
CASE_T1_002,SPLICE_SITES,0,donor,paired,-0.0078125,0.0078125,0.0078125,-4.095007107799559e-08,753284
CASE_T1_002,SPLICE_SITES,1,acceptor,paired,-0.0078125,0.005859375,0.0078125,-7.02649465902927e-08,40188
CASE_T1_002,SPLICE_SITES,2,donor,paired,-0.0078125,0.0078125,0.0078125,-2.1711702512250408e-08,482256
CASE_T1_002,SPLICE_SITES,3,acceptor,paired,-0.021484375,0.0103759765625,0.021484375,1.5743117282029928e-08,524195
CASE_T1_003,RNA_SEQ,0,CL:0000115 total RNA-seq,paired,-0.1875,0.15625,0.1875,-7.600695648424249e-06,787866
CASE_T1_003,RNA_SEQ,1,CL:0002188 total RNA-seq,paired,-0.625,0.625,0.625,1.4172513976955356e-05,778129
CASE_T1_003,RNA_SEQ,2,CL:0002543 total RNA-seq,paired,-0.4375,0.4375,0.4375,-5.232397139523504e-07,787847
CASE_T1_003,RNA_SEQ,3,CL:0002545 total RNA-seq,paired,-0.3125,0.3125,0.3125,6.419286480235931e-06,787863
CASE_T1_003,RNA_SEQ,4,CL:0002618 polyA plus RNA-seq,paired,-0.75,0.75,0.75,1.1890361816606078e-05,787889
CASE_T1_003,RNA_SEQ,5,CL:0002618 total RNA-seq,paired,-0.3125,0.3125,0.3125,8.63495088330394e-06,787843
CASE_T1_003,RNA_SEQ,6,CL:1001568 total RNA-seq,paired,-0.5625,0.5625,0.5625,7.093330356392857e-06,778108
CASE_T1_003,RNA_SEQ,7,CL:2000010 total RNA-seq,paired,-0.5,0.5,0.5,1.1365263711358032e-06,785295
CASE_T1_003,RNA_SEQ,8,CL:2000011 total RNA-seq,paired,-0.5,0.4375,0.5,9.684035832059797e-07,778035
CASE_T1_003,RNA_SEQ,9,CL:2000016 total RNA-seq,paired,-0.4375,0.4375,0.4375,4.6528672713140725e-07,778059
CASE_T1_003,RNA_SEQ,10,CL:2000018 total RNA-seq,paired,-0.4375,0.4375,0.4375,9.201936957008963e-06,785270
CASE_T1_003,RNA_SEQ,11,CL:2000040 total RNA-seq,paired,-0.5,0.5,0.5,4.890681397021397e-06,787845
CASE_T1_003,RNA_SEQ,12,CL:2000041 total RNA-seq,paired,-0.5,0.5,0.5,1.702857752352671e-06,778032
CASE_T1_003,RNA_SEQ,13,CL:0000115 total RNA-seq,paired,-4.96875,0.21484375,4.96875,-6.973924322203895e-05,524287
CASE_T1_003,RNA_SEQ,14,CL:0002188 total RNA-seq,paired,-10.0,0.3125,10.0,-0.0010582948472243302,524287
CASE_T1_003,RNA_SEQ,15,CL:0002543 total RNA-seq,paired,-7.0390625,0.375,7.0390625,-0.0008311398169911777,524287
CASE_T1_003,RNA_SEQ,16,CL:0002545 total RNA-seq,paired,-3.8671875,0.1875,3.8671875,-0.0004581344017139388,524287
CASE_T1_003,RNA_SEQ,17,CL:0002618 polyA plus RNA-seq,paired,-11.40625,0.6875,11.40625,-0.0004654625745691242,524287
CASE_T1_003,RNA_SEQ,18,CL:0002618 total RNA-seq,paired,-5.265625,0.28125,5.265625,-0.0002845320631678083,524240
CASE_T1_003,RNA_SEQ,19,CL:1001568 total RNA-seq,paired,-8.0546875,0.3125,8.0546875,-0.0011976617543954255,524287
CASE_T1_003,RNA_SEQ,20,CL:2000010 total RNA-seq,paired,-13.125,0.5,13.125,-0.0014322334614905192,524287
CASE_T1_003,RNA_SEQ,21,CL:2000011 total RNA-seq,paired,-10.03125,0.5,10.03125,-0.0011657720179034867,524287
CASE_T1_003,RNA_SEQ,22,CL:2000016 total RNA-seq,paired,-8.140625,0.25,8.140625,-0.0009543301182444808,524287
CASE_T1_003,RNA_SEQ,23,CL:2000018 total RNA-seq,paired,-7.0859375,0.375,7.0859375,-0.0009674406525089427,524287
CASE_T1_003,RNA_SEQ,24,CL:2000040 total RNA-seq,paired,-9.703125,0.4375,9.703125,-0.0009760382414424167,524287
CASE_T1_003,RNA_SEQ,25,CL:2000041 total RNA-seq,paired,-10.34375,0.5,10.34375,-0.0011193905242822431,524287
CASE_T1_003,RNA_SEQ,26,CL:0002618 polyA plus RNA-seq,paired,-9.671875,0.75,9.671875,-0.0005805348788998689,524287
CASE_T1_003,SPLICE_SITE_USAGE,0,usage_CL:0000115 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,2.6204783176719815e-08,868473
CASE_T1_003,SPLICE_SITE_USAGE,1,usage_CL:0002188 total RNA-seq,paired,-0.00390625,0.0078125,0.0078125,2.2264355636902877e-08,1047680
CASE_T1_003,SPLICE_SITE_USAGE,2,usage_CL:0002543 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,1.0141875228519837e-08,753169
CASE_T1_003,SPLICE_SITE_USAGE,3,usage_CL:0002545 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,1.924563294841697e-08,788796
CASE_T1_003,SPLICE_SITE_USAGE,4,usage_CL:0002618 polyA plus RNA-seq,paired,-0.00390625,0.00390625,0.00390625,2.286249906058302e-08,937058
CASE_T1_003,SPLICE_SITE_USAGE,5,usage_CL:0002618 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,7.959286035807978e-09,785236
CASE_T1_003,SPLICE_SITE_USAGE,6,usage_CL:1001568 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,1.6930611135279605e-08,788796
CASE_T1_003,SPLICE_SITE_USAGE,7,usage_CL:2000010 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,1.9158553854481397e-08,868523
CASE_T1_003,SPLICE_SITE_USAGE,8,usage_CL:2000011 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,1.0231838043495145e-08,46798
CASE_T1_003,SPLICE_SITE_USAGE,9,usage_CL:2000016 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,3.137961138155454e-08,870905
CASE_T1_003,SPLICE_SITE_USAGE,10,usage_CL:2000018 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,1.6373114419820922e-08,937058
CASE_T1_003,SPLICE_SITE_USAGE,11,usage_CL:2000040 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,9.357478153448895e-09,937288
CASE_T1_003,SPLICE_SITE_USAGE,12,usage_CL:2000041 total RNA-seq,paired,-0.00390625,0.0078125,0.0078125,3.174879745215797e-08,1047680
CASE_T1_003,SPLICE_SITE_USAGE,13,usage_CL:0000115 total RNA-seq,paired,-0.69921875,0.6913872957229614,0.69921875,-1.1533728231163942e-08,524203
CASE_T1_003,SPLICE_SITE_USAGE,14,usage_CL:0002188 total RNA-seq,paired,-0.7294921875,0.6718572378158569,0.7294921875,-6.561515926428729e-08,524203
CASE_T1_003,SPLICE_SITE_USAGE,15,usage_CL:0002543 total RNA-seq,paired,-0.71484375,0.6601361036300659,0.71484375,-6.585037238843877e-08,524203
CASE_T1_003,SPLICE_SITE_USAGE,16,usage_CL:0002545 total RNA-seq,paired,-0.697265625,0.6210770606994629,0.697265625,-1.1878117225916363e-07,524203
CASE_T1_003,SPLICE_SITE_USAGE,17,usage_CL:0002618 polyA plus RNA-seq,paired,-0.7021484375,0.6523236036300659,0.7021484375,-4.806603864839637e-08,524203
CASE_T1_003,SPLICE_SITE_USAGE,18,usage_CL:0002618 total RNA-seq,paired,-0.67138671875,0.5351395606994629,0.67138671875,-1.4965769468133772e-07,524203
CASE_T1_003,SPLICE_SITE_USAGE,19,usage_CL:1001568 total RNA-seq,paired,-0.7255859375,0.6796685457229614,0.7255859375,-4.4219542806069045e-08,524203
CASE_T1_003,SPLICE_SITE_USAGE,20,usage_CL:2000010 total RNA-seq,paired,-0.7265625,0.7382569313049316,0.7382569313049316,2.9536728031291648e-08,524289
CASE_T1_003,SPLICE_SITE_USAGE,21,usage_CL:2000011 total RNA-seq,paired,-0.7236328125,0.7421631813049316,0.7421631813049316,3.005289036291797e-08,524289
CASE_T1_003,SPLICE_SITE_USAGE,22,usage_CL:2000016 total RNA-seq,paired,-0.71875,0.7538803815841675,0.7538803815841675,1.3287400256467574e-08,524289
CASE_T1_003,SPLICE_SITE_USAGE,23,usage_CL:2000018 total RNA-seq,paired,-0.728515625,0.7148236036300659,0.728515625,-1.0921191139802444e-08,524203
CASE_T1_003,SPLICE_SITE_USAGE,24,usage_CL:2000040 total RNA-seq,paired,-0.71875,0.7499741315841675,0.7499741315841675,3.14374917860169e-08,524289
CASE_T1_003,SPLICE_SITE_USAGE,25,usage_CL:2000041 total RNA-seq,paired,-0.720703125,0.7577881813049316,0.7577881813049316,1.2567596226718825e-08,524289
CASE_T1_003,SPLICE_JUNCTIONS,0,junction_CL:0000115 total RNA-seq,paired,-3.969596266746521,4.0559724774211645,4.0559724774211645,-0.00012802619046187628,569
CASE_T1_003,SPLICE_JUNCTIONS,1,junction_CL:0002188 total RNA-seq,paired,-5.0784220695495605,5.47852489631623,5.47852489631623,-0.0002114546773889504,569
CASE_T1_003,SPLICE_JUNCTIONS,2,junction_CL:0002543 total RNA-seq,paired,-5.629754066467285,6.996653653681278,6.996653653681278,-0.0003657515995833747,569
CASE_T1_003,SPLICE_JUNCTIONS,3,junction_CL:0002545 total RNA-seq,paired,-4.866882085800171,5.545750813558698,5.545750813558698,-0.00031764004113447143,569
CASE_T1_003,SPLICE_JUNCTIONS,4,junction_CL:0002618 polyA plus RNA-seq,paired,-4.753854751586914,5.394185779616237,5.394185779616237,-6.811977659393864e-05,569
CASE_T1_003,SPLICE_JUNCTIONS,5,junction_CL:0002618 total RNA-seq,paired,-4.419003009796143,4.802741098217666,4.802741098217666,-0.000209232365885966,569
CASE_T1_003,SPLICE_JUNCTIONS,6,junction_CL:1001568 total RNA-seq,paired,-5.05394172668457,5.795859118923545,5.795859118923545,-0.0003257311104703829,569
CASE_T1_003,SPLICE_JUNCTIONS,7,junction_CL:2000010 total RNA-seq,paired,-6.241887092590332,8.33723795041442,8.33723795041442,-0.0003667186041824145,569
CASE_T1_003,SPLICE_JUNCTIONS,8,junction_CL:2000011 total RNA-seq,paired,-6.1097633838653564,8.387682691216469,8.387682691216469,-0.00031083150078153746,569
CASE_T1_003,SPLICE_JUNCTIONS,9,junction_CL:2000016 total RNA-seq,paired,-6.1182451248168945,8.465623870491982,8.465623870491982,-0.0003248595776454801,569
CASE_T1_003,SPLICE_JUNCTIONS,10,junction_CL:2000018 total RNA-seq,paired,-5.089345455169678,5.652387329377234,5.652387329377234,-0.00028156104255934103,569
CASE_T1_003,SPLICE_JUNCTIONS,11,junction_CL:2000040 total RNA-seq,paired,-6.16591477394104,8.221091020852327,8.221091020852327,-0.0002971399551380808,569
CASE_T1_003,SPLICE_JUNCTIONS,12,junction_CL:2000041 total RNA-seq,paired,-6.239331007003784,8.580951072275639,8.580951072275639,-0.00032929023047443916,569
CASE_T1_003,DNASE,0,CL:0000115 DNase-seq,paired,-0.375,0.25,0.375,-1.0186308461612725e-05,976345
CASE_T1_003,DNASE,1,CL:0002618 DNase-seq,paired,-0.25,0.25,0.25,-2.2170990058397068e-05,733026
CASE_T1_003,DNASE,2,CL:1000892 DNase-seq,paired,-0.0625,0.03125,0.0625,-1.5388609568844913e-05,720532
CASE_T1_003,DNASE,3,CL:1001568 DNase-seq,paired,-0.1875,0.125,0.1875,-2.1920109345057796e-05,139011
CASE_T1_003,DNASE,4,CL:2000010 DNase-seq,paired,-0.5,0.375,0.5,-4.448417724344305e-05,732940
CASE_T1_003,DNASE,5,CL:2000016 DNase-seq,paired,-0.5,2.0,2.0,-1.9746416256793964e-05,889363
CASE_T1_003,DNASE,6,CL:2000041 DNase-seq,paired,-0.5,0.5,0.5,-3.776289424831938e-05,732934
CASE_T1_003,DNASE,7,CL:2000044 DNase-seq,paired,-1.0,0.5,1.0,3.5959898233755075e-06,1023421
CASE_T1_003,CHIP_TF,0,CL:0000115 TF ChIP-seq CTCF,paired,-16.0,32.0,32.0,0.0145416259765625,4812
CASE_T1_003,CHIP_TF,1,CL:0002618 TF ChIP-seq CTCF,paired,-96.0,64.0,96.0,-0.0215911865234375,4811
CASE_T1_003,CHIP_TF,2,CL:0002618 TF ChIP-seq FOS,paired,-16.0,32.0,32.0,-0.0042266845703125,5628
CASE_T1_003,CHIP_TF,3,CL:0002618 TF ChIP-seq GATA2,paired,-8.0,8.0,8.0,-0.011462211608886719,5658
CASE_T1_003,CHIP_TF,4,CL:0002618 TF ChIP-seq JUN,paired,-8.0,8.0,8.0,0.002040863037109375,1085
CASE_T1_003,CHIP_TF,5,CL:0002618 TF ChIP-seq MAX,paired,-4.0,8.0,8.0,-0.0030012130737304688,3868
CASE_T1_003,CHIP_TF,6,CL:0002618 TF ChIP-seq MYC,paired,-24.0,32.0,32.0,-0.012575149536132812,5728
CASE_T1_003,CHIP_TF,7,CL:0002618 TF ChIP-seq POLR2A,paired,-31.0,16.0,31.0,-0.08733367919921875,4095
CASE_T1_003,CHIP_TF,8,CL:0002618 TF ChIP-seq POLR2AphosphoS5,paired,-62.0,24.0,62.0,-0.1522197723388672,4095
CASE_T1_003,CHIP_TF,9,CL:2000044 TF ChIP-seq CTCF,paired,-192.0,48.0,192.0,-0.025569915771484375,4812
CASE_T1_003,CAGE,0,hCAGE CL:0002138,paired,-8.0,24.0,24.0,6.760675577965891e-05,753004
CASE_T1_003,CAGE,1,hCAGE CL:0002144,paired,-12.0,16.0,16.0,4.590804522575098e-05,753002
CASE_T1_003,CAGE,2,hCAGE CL:0002188,paired,-12.0,12.0,12.0,-7.370004907247818e-06,753000
CASE_T1_003,CAGE,3,hCAGE CL:0002543,paired,-8.0,12.0,12.0,2.160728188882466e-05,752971
CASE_T1_003,CAGE,4,hCAGE CL:0002544,paired,-6.0,16.0,16.0,2.5387610659399762e-05,753002
CASE_T1_003,CAGE,5,hCAGE CL:0002545,paired,-8.0,40.0,40.0,5.853146271039833e-05,753002
CASE_T1_003,CAGE,6,hCAGE CL:0002588,paired,-4.0,24.0,24.0,8.248037835982547e-05,753004
CASE_T1_003,CAGE,7,hCAGE CL:0002618,paired,-2.0,32.0,32.0,5.1679273297189354e-05,753002
CASE_T1_003,CAGE,8,hCAGE CL:1000413,paired,-12.0,16.0,16.0,1.965474323961658e-06,753002
CASE_T1_003,CAGE,9,hCAGE CL:0002138,paired,-4.5,16.0,16.0,-0.00013942765360497322,677189
CASE_T1_003,CAGE,10,hCAGE CL:0002144,paired,-12.0,6.0,12.0,-0.00014952490274744434,677147
CASE_T1_003,CAGE,11,hCAGE CL:0002188,paired,-4.0,8.0,8.0,-7.96630186925551e-05,1045866
CASE_T1_003,CAGE,12,hCAGE CL:0002543,paired,-12.0,4.0,12.0,-9.418928151738726e-05,1045852
CASE_T1_003,CAGE,13,hCAGE CL:0002544,paired,-6.0,16.0,16.0,-8.346424423710808e-05,677189
CASE_T1_003,CAGE,14,hCAGE CL:0002545,paired,-8.0,16.0,16.0,-9.604963600340355e-05,677189
CASE_T1_003,CAGE,15,hCAGE CL:0002588,paired,-4.0,8.0,8.0,-3.951825212392124e-05,1045866
CASE_T1_003,CAGE,16,hCAGE CL:0002618,paired,-40.0,10.0,40.0,-0.000163351871642875,1023281
CASE_T1_003,CAGE,17,hCAGE CL:1000413,paired,-6.0,4.0,6.0,-0.00010673672526628764,1023280
CASE_T1_003,PROCAP,0,ENCSR801ECP,paired,-12.0,4.0,12.0,-3.5799053864082886e-06,1046736
CASE_T1_003,PROCAP,1,ENCSR801ECP,paired,-8.0,12.0,12.0,-3.580716056611477e-05,1045866
CASE_T1_003,CHIP_HISTONE,0,CL:0002618 Histone ChIP-seq H2AFZ,paired,-16.0,8.0,16.0,0.006847381591796875,7993
CASE_T1_003,CHIP_HISTONE,1,CL:0002618 Histone ChIP-seq H3K27ac,paired,-48.0,48.0,48.0,-0.06601333618164062,5231
CASE_T1_003,CHIP_HISTONE,2,CL:0002618 Histone ChIP-seq H3K27me3,paired,-4.0,5.0,5.0,0.03669548034667969,4095
CASE_T1_003,CHIP_HISTONE,3,CL:0002618 Histone ChIP-seq H3K36me3,paired,-52.0,8.0,52.0,-0.18571090698242188,4095
CASE_T1_003,CHIP_HISTONE,4,CL:0002618 Histone ChIP-seq H3K4me1,paired,-16.0,12.0,16.0,-0.07504081726074219,5661
CASE_T1_003,CHIP_HISTONE,5,CL:0002618 Histone ChIP-seq H3K4me2,paired,-32.0,16.0,32.0,-0.054201602935791016,6974
CASE_T1_003,CHIP_HISTONE,6,CL:0002618 Histone ChIP-seq H3K4me3,paired,-64.0,80.0,80.0,-0.00775146484375,6981
CASE_T1_003,CHIP_HISTONE,7,CL:0002618 Histone ChIP-seq H3K79me2,paired,-32.0,12.0,32.0,-0.21598577499389648,6979
CASE_T1_003,CHIP_HISTONE,8,CL:0002618 Histone ChIP-seq H3K9ac,paired,-32.0,32.0,32.0,-0.054637908935546875,5225
CASE_T1_003,CHIP_HISTONE,9,CL:2000044 Histone ChIP-seq H3K27ac,paired,-32.0,48.0,48.0,0.018523216247558594,6949
CASE_T1_003,CHIP_HISTONE,10,CL:2000044 Histone ChIP-seq H3K36me3,paired,-3.5,5.0,5.0,-0.006288766860961914,4095
CASE_T1_003,CHIP_HISTONE,11,CL:2000044 Histone ChIP-seq H3K4me3,paired,-128.0,64.0,128.0,-0.047297000885009766,6975
CASE_T1_003,SPLICE_SITES,0,donor,paired,-0.005859375,0.0078125,0.0078125,-2.6681799924002658e-08,778672
CASE_T1_003,SPLICE_SITES,1,acceptor,paired,-0.01171875,0.0078125,0.01171875,4.970089340083916e-10,882882
CASE_T1_003,SPLICE_SITES,2,donor,paired,-0.16357421875,0.97930908203125,0.97930908203125,7.092090546084728e-07,524289
CASE_T1_003,SPLICE_SITES,3,acceptor,paired,-0.0078125,0.0390625,0.0390625,6.854124213195867e-07,523383
CASE_T1_005,RNA_SEQ,0,CL:0000115 total RNA-seq,paired,-2.5,2.5,2.5,-6.705120164753053e-05,1032670
CASE_T1_005,RNA_SEQ,1,CL:0002188 total RNA-seq,paired,-4.0,6.0,6.0,-5.794716583841297e-05,1032806
CASE_T1_005,RNA_SEQ,2,CL:0002543 total RNA-seq,paired,-3.5,3.0,3.5,-5.930689279082767e-05,1031518
CASE_T1_005,RNA_SEQ,3,CL:0002545 total RNA-seq,paired,-2.5,2.5,2.5,-4.051556541380223e-05,1031477
CASE_T1_005,RNA_SEQ,4,CL:0002618 polyA plus RNA-seq,paired,-12.0,12.0,12.0,-0.00015621782886274962,1032698
CASE_T1_005,RNA_SEQ,5,CL:0002618 total RNA-seq,paired,-4.5,4.5,4.5,-5.1932525037892696e-05,1032144
CASE_T1_005,RNA_SEQ,6,CL:1001568 total RNA-seq,paired,-5.0,5.0,5.0,-2.9401814658197047e-05,1029784
CASE_T1_005,RNA_SEQ,7,CL:2000010 total RNA-seq,paired,-4.0,4.0,4.0,-3.162896700646594e-05,1032252
CASE_T1_005,RNA_SEQ,8,CL:2000011 total RNA-seq,paired,-4.0,4.0,4.0,-6.768011678929989e-05,1031465
CASE_T1_005,RNA_SEQ,9,CL:2000016 total RNA-seq,paired,-3.5,3.5,3.5,-6.559057619547575e-05,1031445
CASE_T1_005,RNA_SEQ,10,CL:2000018 total RNA-seq,paired,-6.0,5.0,6.0,-3.08126801252217e-05,1032115
CASE_T1_005,RNA_SEQ,11,CL:2000040 total RNA-seq,paired,-4.5,4.5,4.5,-3.636908617561877e-05,1031465
CASE_T1_005,RNA_SEQ,12,CL:2000041 total RNA-seq,paired,-4.0,4.0,4.0,-5.429222755132875e-05,1031442
CASE_T1_005,RNA_SEQ,13,CL:0000115 total RNA-seq,paired,-0.25,0.25,0.25,0.00012102396409317123,444033
CASE_T1_005,RNA_SEQ,14,CL:0002188 total RNA-seq,paired,-0.625,0.625,0.625,0.0002080453800749211,489068
CASE_T1_005,RNA_SEQ,15,CL:0002543 total RNA-seq,paired,-0.5,0.5,0.5,0.0002529257323155322,489365
CASE_T1_005,RNA_SEQ,16,CL:0002545 total RNA-seq,paired,-0.34375,0.21875,0.34375,0.00019150249727785396,524291
CASE_T1_005,RNA_SEQ,17,CL:0002618 polyA plus RNA-seq,paired,-0.625,0.6875,0.6875,9.521003784819163e-05,462508
CASE_T1_005,RNA_SEQ,18,CL:0002618 total RNA-seq,paired,-0.25,0.1875,0.25,0.0002232427111781895,524289
CASE_T1_005,RNA_SEQ,19,CL:1001568 total RNA-seq,paired,-0.5,0.5,0.5,0.00015601346687764764,489366
CASE_T1_005,RNA_SEQ,20,CL:2000010 total RNA-seq,paired,-0.625,0.625,0.625,0.0003323971418684449,444071
CASE_T1_005,RNA_SEQ,21,CL:2000011 total RNA-seq,paired,-0.625,0.625,0.625,0.00020390580563023385,486908
CASE_T1_005,RNA_SEQ,22,CL:2000016 total RNA-seq,paired,-0.4375,0.5,0.5,0.00015740038685448972,524286
CASE_T1_005,RNA_SEQ,23,CL:2000018 total RNA-seq,paired,-0.4375,0.4375,0.4375,0.00019141854475572203,448481
CASE_T1_005,RNA_SEQ,24,CL:2000040 total RNA-seq,paired,-0.5,0.5,0.5,0.00028104709047328195,488993
CASE_T1_005,RNA_SEQ,25,CL:2000041 total RNA-seq,paired,-0.625,0.625,0.625,0.00019517243959158435,488852
CASE_T1_005,RNA_SEQ,26,CL:0002618 polyA plus RNA-seq,paired,-10.0,8.0,10.0,-1.4542655498387135e-05,1033047
CASE_T1_005,SPLICE_SITE_USAGE,0,usage_CL:0000115 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,1.0900814953820892e-08,695507
CASE_T1_005,SPLICE_SITE_USAGE,1,usage_CL:0002188 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,6.4076237743472195e-09,812799
CASE_T1_005,SPLICE_SITE_USAGE,2,usage_CL:0002543 total RNA-seq,paired,-0.00390625,0.00390625,0.00390625,-3.853892441150119e-09,881104
